Ore Name,ItemStack,Item ID,Display Name,Wildcard
paneGlassGreen,1xtile.thinStainedGlass@13,minecraft:stained_glass_pane,Green Stained Glass Pane,false
paneGlassLightBlue,1xtile.thinStainedGlass@3,minecraft:stained_glass_pane,Light Blue Stained Glass Pane,false
paneGlassLightGray,1xtile.thinStainedGlass@8,minecraft:stained_glass_pane,Light Gray Stained Glass Pane,false
paneGlassLime,1xtile.thinStainedGlass@5,minecraft:stained_glass_pane,Lime Stained Glass Pane,false
paneGlassMagenta,1xtile.thinStainedGlass@2,minecraft:stained_glass_pane,Magenta Stained Glass Pane,false
paneGlassOrange,1xtile.thinStainedGlass@1,minecraft:stained_glass_pane,Orange Stained Glass Pane,false
paneGlassPink,1xtile.thinStainedGlass@6,minecraft:stained_glass_pane,Pink Stained Glass Pane,false
paneGlassPurple,1xtile.thinStainedGlass@10,minecraft:stained_glass_pane,Purple Stained Glass Pane,false
paneGlassRed,1xtile.thinStainedGlass@14,minecraft:stained_glass_pane,Red Stained Glass Pane,false
paneGlassWhite,1xtile.thinStainedGlass@0,minecraft:stained_glass_pane,White Stained Glass Pane,false
paneGlassYellow,1xtile.thinStainedGlass@4,minecraft:stained_glass_pane,Yellow Stained Glass Pane,false
paperRod,1xitem.tconstruct.ToolRod@9,TConstruct:toolRod,Paper Tool Rod,false
plankWood,1xtile.wood@32767,minecraft:planks,(wildcard),true
plankWood,1xtile.extrabiomes.planks@32767,ExtrabiomesXL:planks,(wildcard),true
plankWood,1xtile.hl_woodPlanks@32767,Highlands:hl_woodPlanks,(wildcard),true
plankWood,1xtile.natura.planks@0,Natura:planks,Eucalyptus Planks,false
plankWood,1xtile.natura.planks@1,Natura:planks,Sakura Planks,false
plankWood,1xtile.natura.planks@2,Natura:planks,Ghostwood Planks,false
plankWood,1xtile.natura.planks@3,Natura:planks,Redwood Planks,false
plankWood,1xtile.natura.planks@4,Natura:planks,Bloodwood Planks,false
plankWood,1xtile.natura.planks@5,Natura:planks,Hopseed Planks,false
plankWood,1xtile.natura.planks@6,Natura:planks,Maple Planks,false
plankWood,1xtile.natura.planks@7,Natura:planks,Silverbell Planks,false
plankWood,1xtile.natura.planks@8,Natura:planks,Amaranth Planks,false
plankWood,1xtile.natura.planks@9,Natura:planks,Tigerwood Planks,false
plankWood,1xtile.natura.planks@10,Natura:planks,Willow Planks,false
plankWood,1xtile.natura.planks@11,Natura:planks,Darkwood Planks,false
plankWood,1xtile.extrautils:colorWoodPlanks@0,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (White Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@1,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Orange Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@2,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Magenta Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@3,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Light Blue Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@4,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Yellow Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@5,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Lime Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@6,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Pink Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@7,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Gray Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@8,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Light Gray Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@9,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Cyan Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@10,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Purple Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@11,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Blue Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@12,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Brown Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@13,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Green Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@14,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Red Frequency),false
plankWood,1xtile.extrautils:colorWoodPlanks@15,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Black Frequency),false
plankWood,1xtile.grc.bambooBlock@0,Growthcraft|Bamboo:grc.bambooBlock,Bamboo,false
plankWood,1xtile.MoCWoodPlank@0,MoCreatures:MoCWoodPlank,WyvernLair Wood Plank,false
plankWood,1xtile.MoCWoodPlank@1,MoCreatures:MoCWoodPlank,OgreLair Wood Plank,false
plankWoodBlack,1xtile.extrautils:colorWoodPlanks@0,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (White Frequency),false
plankWoodBlue,1xtile.extrautils:colorWoodPlanks@4,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Yellow Frequency),false
plankWoodBrown,1xtile.extrautils:colorWoodPlanks@3,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Light Blue Frequency),false
plankWoodCyan,1xtile.extrautils:colorWoodPlanks@6,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Pink Frequency),false
plankWoodGray,1xtile.extrautils:colorWoodPlanks@8,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Light Gray Frequency),false
plankWoodGreen,1xtile.extrautils:colorWoodPlanks@2,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Magenta Frequency),false
plankWoodLightBlue,1xtile.extrautils:colorWoodPlanks@12,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Brown Frequency),false
plankWoodLightGray,1xtile.extrautils:colorWoodPlanks@7,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Gray Frequency),false
plankWoodLime,1xtile.extrautils:colorWoodPlanks@10,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Purple Frequency),false
plankWoodMagenta,1xtile.extrautils:colorWoodPlanks@13,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Green Frequency),false
plankWoodOrange,1xtile.extrautils:colorWoodPlanks@14,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Red Frequency),false
plankWoodPink,1xtile.extrautils:colorWoodPlanks@9,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Cyan Frequency),false
plankWoodPurple,1xtile.extrautils:colorWoodPlanks@5,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Lime Frequency),false
plankWoodRed,1xtile.extrautils:colorWoodPlanks@1,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Orange Frequency),false
plankWoodWhite,1xtile.extrautils:colorWoodPlanks@15,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Black Frequency),false
plankWoodYellow,1xtile.extrautils:colorWoodPlanks@11,ExtraUtilities:colorWoodPlanks,Colored Oak Wood Planks (Blue Frequency),false
pulpWood,1xitem.item.powder@3,RotaryCraft:rotarycraft_item_powders,Sawdust,false
record,1xitem.record@0,minecraft:record_13,Music Disc,false
record,1xitem.record@0,minecraft:record_cat,Music Disc,false
record,1xitem.record@0,minecraft:record_blocks,Music Disc,false
record,1xitem.record@0,minecraft:record_chirp,Music Disc,false
record,1xitem.record@0,minecraft:record_far,Music Disc,false
record,1xitem.record@0,minecraft:record_mall,Music Disc,false
record,1xitem.record@0,minecraft:record_mellohi,Music Disc,false
record,1xitem.record@0,minecraft:record_stal,Music Disc,false
record,1xitem.record@0,minecraft:record_strad,Music Disc,false
record,1xitem.record@0,minecraft:record_ward,Music Disc,false
record,1xitem.record@0,minecraft:record_11,Music Disc,false
record,1xitem.record@0,minecraft:record_wait,Music Disc,false
reedTypha,1xtile.extrabiomes.cattail@0,ExtrabiomesXL:plants4,Cattail,false
rodAlumite,1xitem.tconstruct.ToolRod@15,TConstruct:toolRod,Alumite Tool Rod,false
rodArdite,1xitem.tconstruct.ToolRod@11,TConstruct:toolRod,Ardite Tool Rod,false
rodBlizz,1xitem.thermalfoundation.material@1024,ThermalFoundation:material,Blizz Rod,false
rodBlueslime,1xitem.tconstruct.ToolRod@17,TConstruct:toolRod,Slime Tool Rod,false
rodBone,1xitem.tconstruct.ToolRod@5,TConstruct:toolRod,Bone Tool Rod,false
rodBronze,1xitem.tconstruct.ToolRod@14,TConstruct:toolRod,Bronze Tool Rod,false
rodCactus,1xitem.tconstruct.ToolRod@4,TConstruct:toolRod,Cactus Tool Rod,false
rodCobalt,1xitem.tconstruct.ToolRod@10,TConstruct:toolRod,Cobalt Tool Rod,false
rodCopper,1xitem.tconstruct.ToolRod@13,TConstruct:toolRod,Copper Tool Rod,false
rodFlint,1xitem.tconstruct.ToolRod@3,TConstruct:toolRod,Flint Tool Rod,false
rodIron,1xitem.tconstruct.ToolRod@2,TConstruct:toolRod,Iron Tool Rod,false
rodManyullyn,1xitem.tconstruct.ToolRod@12,TConstruct:toolRod,Manyullyn Tool Rod,false
rodNetherrack,1xitem.tconstruct.ToolRod@7,TConstruct:toolRod,Netherrack Tool Rod,false
rodObsidian,1xitem.tconstruct.ToolRod@6,TConstruct:toolRod,Obsidian Tool Rod,false
rodPaper,1xitem.tconstruct.ToolRod@9,TConstruct:toolRod,Paper Tool Rod,false
rodSlime,1xitem.tconstruct.ToolRod@8,TConstruct:toolRod,Slime Tool Rod,false
rodSteel,1xitem.tconstruct.ToolRod@16,TConstruct:toolRod,Steel Tool Rod,false
rodStone,1xitem.tconstruct.ToolRod@1,TConstruct:toolRod,Stone Tool Rod,false
rodWood,1xitem.tconstruct.ToolRod@0,TConstruct:toolRod,Wooden Tool Rod,false
salmonRaw,1xitem.fish@0,minecraft:fish,Raw Fish,false
sand,1xtile.sand@32767,minecraft:sand,(wildcard),true
sand,1xtile.sand@0,minecraft:sand,Sand,false
sandCracked,1xtile.extrabiomes.crackedsand@0,ExtrabiomesXL:terrain_blocks2,Cracked Sand,false
sandstone,1xtile.sandStone@32767,minecraft:sandstone,(wildcard),true
saplingTree,1xtile.natura.sapling@32767,Natura:florasapling,(wildcard),true
saplingTree,1xtile.RareSapling@32767,Natura:Rare Sapling,(wildcard),true
saplingTree,1xtile.grc.appleSapling@0,Growthcraft|Apples:grc.appleSapling,Apple Sapling,false
seedApple,1xitem.grc.appleSeeds@0,Growthcraft|Apples:grc.appleSeeds,Apple Core,false
seedArtichoke,1xitem.artichokeseedItem@0,harvestcraft:artichokeseedItem,Artichoke Seed,false
seedAshenwheat,1xitem.ashSeeds@0,ashenwheat:ashSeeds,Ashenwheat Seeds,false
seedAsparagus,1xitem.asparagusseedItem@0,harvestcraft:asparagusseedItem,Asparagus Seed,false
seedBambooshoot,1xitem.bambooshootseedItem@0,harvestcraft:bambooshootseedItem,Dwarf Bamboo Seed,false
seedBarley,1xitem.barleyseedItem@0,harvestcraft:barleyseedItem,Barley Seed,false
seedBarley,1xitem.barley.seed@0,Natura:barley.seed,Barley Seeds,false
seedBean,1xitem.beanseedItem@0,harvestcraft:beanseedItem,Bean Seed,false
seedBeet,1xitem.beetseedItem@0,harvestcraft:beetseedItem,Beet Seed,false
seedBellpepper,1xitem.bellpepperseedItem@0,harvestcraft:bellpepperseedItem,Bellpepper Seed,false
seedBlackberry,1xitem.blackberryseedItem@0,harvestcraft:blackberryseedItem,Blackberry Seed,false
seedBlueberry,1xitem.blueberryseedItem@0,harvestcraft:blueberryseedItem,Blueberry Seed,false
seedBroccoli,1xitem.broccoliseedItem@0,harvestcraft:broccoliseedItem,Broccoli Seed,false
seedBrusselsprout,1xitem.brusselsproutseedItem@0,harvestcraft:brusselsproutseedItem,Brussel Sprout Seed,false
seedCabbage,1xitem.cabbageseedItem@0,harvestcraft:cabbageseedItem,Cabbage Seed,false
seedCactusfruit,1xitem.cactusfruitseedItem@0,harvestcraft:cactusfruitseedItem,Cactus Fruit Seed,false
seedCandleberry,1xitem.candleberryseedItem@0,harvestcraft:candleberryseedItem,Candleberry Seed,false
seedCantaloupe,1xitem.cantaloupeseedItem@0,harvestcraft:cantaloupeseedItem,Cantaloupe Seed,false
seedCauliflower,1xitem.cauliflowerseedItem@0,harvestcraft:cauliflowerseedItem,Cauliflower Seed,false
seedCelery,1xitem.celeryseedItem@0,harvestcraft:celeryseedItem,Celery Seed,false
seedChilipepper,1xitem.chilipepperseedItem@0,harvestcraft:chilipepperseedItem,Chili Pepper Seed,false
seedCoffee,1xitem.coffeeseedItem@0,harvestcraft:coffeeseedItem,Coffee Seed,false
seedCorn,1xitem.cornseedItem@0,harvestcraft:cornseedItem,Corn Seed,false
seedCotton,1xitem.cottonseedItem@0,harvestcraft:cottonseedItem,Cotton Seed,false
seedCotton,1xitem.barley.seed@1,Natura:barley.seed,Cotton Seeds,false
seedCranberry,1xitem.cranberryseedItem@0,harvestcraft:cranberryseedItem,Cranberry Seed,false
seedCucumber,1xitem.cucumberseedItem@0,harvestcraft:cucumberseedItem,Cucumber Seed,false
seedEggplant,1xitem.eggplantseedItem@0,harvestcraft:eggplantseedItem,Eggplant Seed,false
seedGarlic,1xitem.garlicseedItem@0,harvestcraft:garlicseedItem,Garlic Seed,false
seedGinger,1xitem.gingerseedItem@0,harvestcraft:gingerseedItem,Ginger Seed,false
seedGrape,1xitem.grc.grapeSeeds@0,Growthcraft|Grapes:grc.grapeSeeds,Grape Seeds,false
seedGrape,1xitem.grapeseedItem@0,harvestcraft:grapeseedItem,Wild Grape Seed,false
seedGrapes,1xitem.grc.grapeSeeds@0,Growthcraft|Grapes:grc.grapeSeeds,Grape Seeds,false
seedGrapes,1xitem.grapeseedItem@0,harvestcraft:grapeseedItem,Wild Grape Seed,false
seedHops,1xitem.grc.hopSeeds@0,Growthcraft|Hops:grc.hopSeeds,Hop Seeds,false
seedKiwi,1xitem.kiwiseedItem@0,harvestcraft:kiwiseedItem,Kiwi Seed,false
seedLeek,1xitem.leekseedItem@0,harvestcraft:leekseedItem,Leek Seed,false
seedLettuce,1xitem.lettuceseedItem@0,harvestcraft:lettuceseedItem,Lettuce Seed,false
seedMustard,1xitem.mustardseedItem@0,harvestcraft:mustardseedItem,Mustard Seed,false
seedOats,1xitem.oatsseedItem@0,harvestcraft:oatsseedItem,Oats Seed,false
seedOkra,1xitem.okraseedItem@0,harvestcraft:okraseedItem,Okra Seed,false
seedOnion,1xitem.onionseedItem@0,harvestcraft:onionseedItem,Onion Seed,false
seedOssidroot,1xitem.ossidSeeds@0,ashenwheat:ossidSeeds,Ossidroot Seeds,false
seedParsnip,1xitem.parsnipseedItem@0,harvestcraft:parsnipseedItem,Parsnip Seed,false
seedPeanut,1xitem.peanutseedItem@0,harvestcraft:peanutseedItem,Peanut Seed,false
seedPeas,1xitem.peasseedItem@0,harvestcraft:peasseedItem,Peas Seed,false
seedPineapple,1xitem.pineappleseedItem@0,harvestcraft:pineappleseedItem,Pineapple Seed,false
seedRadish,1xitem.radishseedItem@0,harvestcraft:radishseedItem,Radish Seed,false
seedRaspberry,1xitem.raspberryseedItem@0,harvestcraft:raspberryseedItem,Raspberry Seed,false
seedRhubarb,1xitem.rhubarbseedItem@0,harvestcraft:rhubarbseedItem,Rhubarb Seed,false
seedRice,1xitem.grc.rice@0,Growthcraft|Rice:grc.rice,Rice,false
seedRice,1xitem.riceseedItem@0,harvestcraft:riceseedItem,Rice Seed,false
seedRutabaga,1xitem.rutabagaseedItem@0,harvestcraft:rutabagaseedItem,Rutabaga Seed,false
seedRye,1xitem.ryeseedItem@0,harvestcraft:ryeseedItem,Rye Seed,false
seedScallion,1xitem.scallionseedItem@0,harvestcraft:scallionseedItem,Scallion Seed,false
seedScintillawheat,1xitem.scintillaSeeds@0,ashenwheat:scintillaSeeds,Scintillawheat Seeds,false
seedSeaweed,1xitem.seaweedseedItem@0,harvestcraft:seaweedseedItem,Seaweed Seed,false
seedSoybean,1xitem.soybeanseedItem@0,harvestcraft:soybeanseedItem,Soybean Seed,false
seedSpiceleaf,1xitem.spiceleafseedItem@0,harvestcraft:spiceleafseedItem,Spice Leaf Seed,false
seedSpinach,1xitem.spinachseedItem@0,harvestcraft:spinachseedItem,Spinach Seed,false
seedStrawberry,1xitem.strawberryseedItem@0,harvestcraft:strawberryseedItem,Strawberry Seed,false
seedSweetpotato,1xitem.sweetpotatoseedItem@0,harvestcraft:sweetpotatoseedItem,Sweet Potato Seed,false
seedTea,1xitem.teaseedItem@0,harvestcraft:teaseedItem,Tea Seed,false
seedThundergrass,1xitem.thunderSeeds@0,ashenwheat:thunderSeeds,Thundergrass Seeds,false
seedTomato,1xitem.tomatoseedItem@0,harvestcraft:tomatoseedItem,Tomato Seed,false
seedTurnip,1xitem.turnipseedItem@0,harvestcraft:turnipseedItem,Turnip Seed,false
seedWhitemushroom,1xitem.whitemushroomseedItem@0,harvestcraft:whitemushroomseedItem,White Mushroom Spore,false
seedWintersquash,1xitem.wintersquashseedItem@0,harvestcraft:wintersquashseedItem,Winter Squash Seed,false
seedZucchini,1xitem.zucchiniseedItem@0,harvestcraft:zucchiniseedItem,Zucchini Seed,false
shardAir,1xitem.item.modingots@13,RotaryCraft:rotarycraft_item_modingots,Air Infused Item,false
shardEarth,1xitem.item.modingots@16,RotaryCraft:rotarycraft_item_modingots,Earth Infused Item,false
shardEntropy,1xitem.item.modingots@17,RotaryCraft:rotarycraft_item_modingots,Entropy Infused Item,false
shardFire,1xitem.item.modingots@14,RotaryCraft:rotarycraft_item_modingots,Fire Infused Item,false
shardFirestone,1xitem.item.modingots@8,RotaryCraft:rotarycraft_item_modingots,Firestone Item,false
shardOrder,1xitem.item.modingots@18,RotaryCraft:rotarycraft_item_modingots,Order Infused Item,false
shardPrismarine,1xitem.ganyssurface.prismarineItems@0,ganyssurface:prismarineItems,Prismarine Shard,false
shardWater,1xitem.item.modingots@15,RotaryCraft:rotarycraft_item_modingots,Water Infused Item,false
silicon,1xitem.item.compacts@10,RotaryCraft:rotarycraft_item_compacts,Silicon,false
slabCloth,1xtile.cloth@32767,TConstruct:WoolSlab1,(wildcard),true
slabCloth,1xtile.cloth@32767,TConstruct:WoolSlab2,(wildcard),true
slabWood,1xtile.woodSlab@32767,minecraft:wooden_slab,(wildcard),true
slabWood,1xtile.extrabiomes.woodslab@32767,ExtrabiomesXL:woodslab2,(wildcard),true
slabWood,1xtile.extrabiomes.woodslab@32767,ExtrabiomesXL:woodslab,(wildcard),true
slabWood,1xtile.plankSlab1@32767,Natura:plankSlab1,(wildcard),true
slabWood,1xtile.plankSlab2@32767,Natura:plankSlab2,(wildcard),true
slabWood,1xtile.grc.bambooSlab@0,Growthcraft|Bamboo:grc.bambooSingleSlab,Bamboo Slab,false
slimeRod,1xitem.tconstruct.ToolRod@8,TConstruct:toolRod,Slime Tool Rod,false
slimeball,1xitem.slimeball@0,minecraft:slime_ball,Slimeball,false
slimeball,1xitem.tconstruct.strangefood@0,TConstruct:strangeFood,Gelatinous Slime,false
slimeball,1xitem.tconstruct.strangefood@1,TConstruct:strangeFood,Coagulated Blood,false
slimeball,1xitem.tconstruct.Materials@36,TConstruct:materials,Ball of Glue,false
slimeball,1xitem.metallurgy.tar@0,Metallurgy:tar,Tar,false
soulsand,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,Colored Soul Sand (White Frequency),false
soulsand,1xtile.extrautils:color_hellsand@1,ExtraUtilities:color_hellsand,Colored Soul Sand (Orange Frequency),false
soulsand,1xtile.extrautils:color_hellsand@2,ExtraUtilities:color_hellsand,Colored Soul Sand (Magenta Frequency),false
soulsand,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Blue Frequency),false
soulsand,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,Colored Soul Sand (Yellow Frequency),false
soulsand,1xtile.extrautils:color_hellsand@5,ExtraUtilities:color_hellsand,Colored Soul Sand (Lime Frequency),false
soulsand,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,Colored Soul Sand (Pink Frequency),false
soulsand,1xtile.extrautils:color_hellsand@7,ExtraUtilities:color_hellsand,Colored Soul Sand (Gray Frequency),false
soulsand,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Gray Frequency),false
soulsand,1xtile.extrautils:color_hellsand@9,ExtraUtilities:color_hellsand,Colored Soul Sand (Cyan Frequency),false
soulsand,1xtile.extrautils:color_hellsand@10,ExtraUtilities:color_hellsand,Colored Soul Sand (Purple Frequency),false
soulsand,1xtile.extrautils:color_hellsand@11,ExtraUtilities:color_hellsand,Colored Soul Sand (Blue Frequency),false
soulsand,1xtile.extrautils:color_hellsand@12,ExtraUtilities:color_hellsand,Colored Soul Sand (Brown Frequency),false
soulsand,1xtile.extrautils:color_hellsand@13,ExtraUtilities:color_hellsand,Colored Soul Sand (Green Frequency),false
soulsand,1xtile.extrautils:color_hellsand@14,ExtraUtilities:color_hellsand,Colored Soul Sand (Red Frequency),false
soulsand,1xtile.extrautils:color_hellsand@15,ExtraUtilities:color_hellsand,Colored Soul Sand (Black Frequency),false
soulsandBlack,1xtile.extrautils:color_hellsand@0,ExtraUtilities:color_hellsand,Colored Soul Sand (White Frequency),false
soulsandBlue,1xtile.extrautils:color_hellsand@4,ExtraUtilities:color_hellsand,Colored Soul Sand (Yellow Frequency),false
soulsandBrown,1xtile.extrautils:color_hellsand@3,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Blue Frequency),false
soulsandCyan,1xtile.extrautils:color_hellsand@6,ExtraUtilities:color_hellsand,Colored Soul Sand (Pink Frequency),false
soulsandGray,1xtile.extrautils:color_hellsand@8,ExtraUtilities:color_hellsand,Colored Soul Sand (Light Gray Frequency),false
